Nombre de bornes disponibles;Nombre vélo en PARK+;Nombres de bornes en station;PARK + activation;densityLevel;Achat possible en station (CB);Description station;maxBikeOverflow;Etat du Totem;nbFreeDock;Nombre de vélo mécanique;PARK +;nbDock;Nombre vélo électrique;Nombre vélo en PARK+;Code de la station;Nom de la station;Etat des stations;Type de stations;geo;duedate
3;0;29;no;1;yes;"{""code"": ""8016"", ""name"": ""Square Louis XVI"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1530345600, ""gps"": {""latitude"": 48.87320440102894, ""longitude"": 2.323658830743138}}";31;yes;0;11;no;0;15;0;8016;Square Louis XVI;Operative;yes;6863899.09076,650390.738284;2018-06-30
21;0;22;no;1;no;"{""code"": ""48003"", ""name"": ""Youri Gagarine - Karl Marx"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1553468400, ""gps"": {""latitude"": 48.78448485079149, ""longitude"": 2.35908430069685}}";0;yes;0;0;no;0;1;0;48003;Youri Gagarine - Karl Marx;Operative;yes;6854012.8148,652909.048944;2019-03-24
15;0;21;no;1;no;"{""code"": ""16110"", ""name"": ""Octave Feuillet - Albéric Magnard"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1528408834, ""gps"": {""latitude"": 48.86106902949534, ""longitude"": 2.2730283066630363}}";0;yes;0;1;no;0;5;0;16110;Octave Feuillet - Albéric Magnard;Operative;yes;6862582.74223,646664.694601;2018-06-07
23;0;25;no;1;no;"{""code"": ""18134"", ""name"": ""Ney - Porte de Clignancourt "", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1546210847, ""gps"": {""latitude"": 48.8978867, ""longitude"": 2.3458001}}";0;yes;0;0;no;0;2;0;18134;Ney - Porte de Clignancourt;Operative;yes;6866629.9342,652037.489488;2018-12-30
15;0;24;no;1;no;"{""code"": ""5005"", ""name"": ""Gay Lussac - Saint-Jacques"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1511866464, ""gps"": {""latitude"": 48.844730256132095, ""longitude"": 2.341923944866407}}";24;yes;0;8;no;0;1;0;5005;Gay Lussac - Saint-Jacques;Operative;yes;6860721.69064,651704.056318;2017-11-28
39;0;50;no;1;yes;"{""code"": ""43009"", ""name"": ""Place Jean-Spire-Lemaître"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1527717625, ""gps"": {""latitude"": 48.8468428626593, ""longitude"": 2.452062070369721}}";50;yes;0;2;no;0;9;0;43009;Place Jean-Spire-Lemaître;Operative;yes;6860894.86708,659788.537461;2018-05-30
24;0;29;no;1;no;"{""code"": ""8053"", ""name"": ""Place Georges Guillaumin"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1527717600, ""gps"": {""latitude"": 48.874750203956566, ""longitude"": 2.301771435325988}}";31;yes;0;2;no;0;3;0;8053;Place Georges Guillaumin;Operative;yes;6864084.94587,648786.870675;2018-05-30
16;0;17;no;1;yes;"{""code"": ""9001"", ""name"": ""Bellefond - Poissonnière"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1527717600, ""gps"": {""latitude"": 48.87759897050706, ""longitude"": 2.348463758826256}}";0;yes;0;0;no;0;1;0;9001;Bellefond - Poissonnière;Operative;yes;6864372.43837,652214.156381;2018-05-30
14;0;21;no;1;no;"{""code"": ""17032"", ""name"": ""Jean Oestreicher - Porte de Champerret"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1546210856, ""gps"": {""latitude"": 48.88655580065981, ""longitude"": 2.288640439510346}}";0;yes;0;6;no;0;1;0;17032;Jean Oestreicher - Porte de Champerret;Operative;yes;6865406.24117,647835.600556;2018-12-30
30;0;30;no;1;no;"{""code"": ""21026"", ""name"": ""Sèvres - Général Leclerc"", ""state"": ""Work in progress"", ""type"": ""yes"", ""dueDate"": 1572476400, ""gps"": {""latitude"": 48.830195717626665, ""longitude"": 2.231355831027031}}";0;yes;0;0;no;0;0;0;21026;Sèvres - Général Leclerc;Work in progress;yes;6859178.93481,643574.011918;2019-10-30
21;0;24;no;1;yes;"{""code"": ""10162"", ""name"": ""Alexandre Parodi - Quai de Valmy"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1550703600, ""gps"": {""latitude"": 48.87935941942529, ""longitude"": 2.366596162319184}}";0;yes;0;1;no;0;2;0;10162;Alexandre Parodi - Quai de Valmy;Operative;yes;6864557.36856,653545.588734;2019-02-20
0;0;0;no;1;no;"{""code"": ""10115"", ""name"": ""Granges aux Belles"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1546210800, ""gps"": {""latitude"": 48.8761373390584, ""longitude"": 2.3680844979417}}";27;yes;26;0;no;27;1;0;10115;Granges aux Belles;Operative;yes;6864198.21934,653651.875047;2018-12-30
43;0;63;no;1;no;"{""code"": ""13118"", ""name"": ""Regnault - Patay"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1561898611, ""gps"": {""latitude"": 48.82435782216384, ""longitude"": 2.377065159380436}}";0;yes;0;6;no;0;14;0;13118;Regnault - Patay;Operative;yes;6858435.57325,654265.130748;2019-06-30
31;0;44;no;1;yes;"{""code"": ""9035"", ""name"": ""Gare Saint-Lazare - Place de Budapest"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1558227600, ""gps"": {""latitude"": 48.877753, ""longitude"": 2.327339}}";0;yes;0;2;no;0;11;0;9035;Gare Saint-Lazare - Place de Budapest;Operative;yes;6864402.55674,650664.97882;2019-05-19
39;0;45;no;1;yes;"{""code"": ""14002"", ""name"": ""Edgar Quinet - Raspail"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1570222831, ""gps"": {""latitude"": 48.83940266673835, ""longitude"": 2.32971478253603}}";46;yes;1;3;no;1;3;0;14002;Edgar Quinet - Raspail;Operative;yes;6860136.85512,650803.023442;2019-10-04
32;0;35;no;1;yes;"{""code"": ""18024"", ""name"": ""Clignancourt - Ordener"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1558227600, ""gps"": {""latitude"": 48.891457726153774, ""longitude"": 2.348636478060487}}";10;yes;0;1;no;0;2;0;18024;Clignancourt - Ordener;Operative;yes;6865913.34491,652239.536029;2019-05-19
21;0;23;no;1;no;"{""code"": ""10029"", ""name"": ""Dunkerque - Rocroy"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1558144439, ""gps"": {""latitude"": 48.880726, ""longitude"": 2.351464}}";0;yes;1;1;no;1;1;0;10029;Dunkerque - Rocroy;Operative;yes;6864718.33234,652437.054973;2019-05-18
5;0;19;no;1;no;"{""code"": ""7018"", ""name"": ""Ségur - d'Estrées"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1527717600, ""gps"": {""latitude"": 48.85141997898257, ""longitude"": 2.3097044974565506}}";19;yes;0;10;no;0;4;0;7018;Ségur - d'Estrées;Operative;yes;6861485.70917,649346.045313;2018-05-30
12;0;14;no;1;yes;"{""code"": ""9002"", ""name"": ""Abbeville - Faubourg Poissonnière"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1558821655, ""gps"": {""latitude"": 48.879223, ""longitude"": 2.349147}}";0;yes;0;0;no;0;2;0;9002;Abbeville - Faubourg Poissonnière;Operative;yes;6864552.60652,652265.754922;2019-05-25
18;0;20;no;1;yes;"{""code"": ""5022"", ""name"": ""Boulangers - Cardinal Lemoine"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1544763600, ""gps"": {""latitude"": 48.8462904, ""longitude"": 2.3521495}}";20;yes;0;1;no;0;0;0;5022;Boulangers - Cardinal Lemoine;Operative;yes;6860888.95761,652455.912124;2018-12-14
1;0;14;no;1;no;"{""code"": ""9106"", ""name"": ""Boudreau - Auber"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1546339747, ""gps"": {""latitude"": 48.87219, ""longitude"": 2.329423}}";0;yes;0;6;no;0;7;0;9106;Boudreau - Auber;Operative;yes;6863782.69087,650812.568888;2019-01-01
29;0;32;no;1;yes;"{""code"": ""10161"", ""name"": ""Gare de l'Est - Faubourg-Saint-Martin"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1546120800, ""gps"": {""latitude"": 48.87564264747718, ""longitude"": 2.3594588041305546}}";0;yes;0;1;no;0;2;0;10161;Gare de l'Est - Faubourg-Saint-Martin;Operative;yes;6864148.31048,653018.787242;2018-12-29
43;0;48;no;1;yes;"{""code"": ""17040"", ""name"": ""Pereire - Ternes"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1545001240, ""gps"": {""latitude"": 48.87973954830735, ""longitude"": 2.288012132048607}}";48;yes;0;4;no;0;1;0;17040;Pereire - Ternes;Operative;yes;6864648.73576,647782.693466;2018-12-16
25;0;27;no;1;no;"{""code"": ""9038"", ""name"": ""Douai - Bruxelles"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1527717600, ""gps"": {""latitude"": 48.88320784122797, ""longitude"": 2.3308449949028507}}";27;yes;0;0;no;0;2;0;9038;Douai - Bruxelles;Operative;yes;6865006.9144,650927.253241;2018-05-30
32;0;41;no;1;yes;"{""code"": ""7020"", ""name"": ""Champ de Mars - Cler"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1527717600, ""gps"": {""latitude"": 48.856691550115315, ""longitude"": 2.306646779179573}}";1;yes;0;6;no;0;3;0;7020;Champ de Mars - Cler;Operative;yes;6862073.82351,649126.822369;2018-05-30
18;0;27;no;1;yes;"{""code"": ""8009"", ""name"": ""Gare Saint-Lazare - Isly"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1561845600, ""gps"": {""latitude"": 48.874777677621296, ""longitude"": 2.326515804784655}}";0;yes;0;1;no;0;8;0;8009;Gare Saint-Lazare - Isly;Operative;yes;6864072.23652,650601.782806;2019-06-29
5;0;36;no;1;no;"{""code"": ""8032"", ""name"": ""Matignon - Faubourg Saint-Honoré"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1557612000, ""gps"": {""latitude"": 48.87147859116726, ""longitude"": 2.313977926969528}}";0;yes;0;17;no;0;14;0;8032;Matignon - Faubourg Saint-Honoré;Operative;yes;6863713.31952,649678.999695;2019-05-11
13;0;17;no;1;no;"{""code"": ""19105"", ""name"": ""Ambroise Rendu - Porte Brunet"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1527750034, ""gps"": {""latitude"": 48.883667, ""longitude"": 2.395733}}";0;yes;0;2;no;0;1;0;19105;Ambroise Rendu - Porte Brunet;Operative;yes;6865019.59957,655686.133578;2018-05-31
5;0;5;no;1;yes;"{""code"": ""12151"", ""name"": ""Gare de Lyon - Place Louis Armand"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1544889600, ""gps"": {""latitude"": 48.8455150897939, ""longitude"": 2.3726498446286}}";60;yes;30;13;no;55;12;0;12151;Gare de Lyon - Place Louis Armand;Operative;yes;6860790.60236,653959.662783;2018-12-15
13;0;17;no;1;yes;"{""code"": ""6001"", ""name"": ""Institut de France"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1511786191, ""gps"": {""latitude"": 48.85761567856468, ""longitude"": 2.335831353037739}}";17;yes;1;2;no;1;2;0;6001;Institut de France;Operative;yes;6862158.17136,651268.985203;2017-11-27
16;0;23;no;1;no;"{""code"": ""17008"", ""name"": ""Porte Pouchet-Bessières"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1547161204, ""gps"": {""latitude"": 48.8978765, ""longitude"": 2.3230632}}";0;yes;0;1;no;0;5;0;17008;Porte Pouchet-Bessières;Operative;yes;6866642.8506,650370.569485;2019-01-10
21;0;24;no;1;no;"{""code"": ""15112"", ""name"": ""Vigée-Lebrun - Anselme Payen"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1562796000, ""gps"": {""latitude"": 48.838683941628375, ""longitude"": 2.3110422492027287}}";0;yes;0;0;no;0;3;0;15112;Vigée-Lebrun - Anselme Payen;Operative;yes;6860068.7366,649431.851078;2019-07-10
16;0;40;no;1;yes;"{""code"": ""5020"", ""name"": ""Institut du Monde Arabe - Saint-Germain"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1527717600, ""gps"": {""latitude"": 48.84906329950134, ""longitude"": 2.3558086529374123}}";1;yes;0;22;no;0;2;0;5020;Institut du Monde Arabe - Saint-Germain;Operative;yes;6861195.08048,652726.957395;2018-05-30
14;0;16;no;1;yes;"{""code"": ""22409"", ""name"": ""Henri Barbusse - Stalingrad"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1540328340, ""gps"": {""latitude"": 48.814580710238836, ""longitude"": 2.2875300049781804}}";0;yes;0;0;no;0;2;0;22409;Henri Barbusse - Stalingrad;Operative;yes;6857404.07282,647681.962668;2018-10-23
11;0;31;no;1;yes;"{""code"": ""7025"", ""name"": ""Octave Gréard - Tour Eiffel"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1563156000, ""gps"": {""latitude"": 48.856502977695634, ""longitude"": 2.293178754328878}}";0;yes;0;10;no;2;12;0;7025;Octave Gréard - Tour Eiffel;Operative;yes;6862061.61736,648138.475865;2019-07-15
21;0;26;no;1;no;"{""code"": ""31706"", ""name"": ""Château - République"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1540591200, ""gps"": {""latitude"": 48.8629238005955, ""longitude"": 2.415503561496735}}";26;yes;0;1;no;0;4;0;31706;Château - République;Operative;yes;6862702.17386,657118.905421;2018-10-26
7;0;17;no;1;yes;"{""code"": ""1001"", ""name"": ""Quai de l'Horloge - Pont Neuf"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1532901600, ""gps"": {""latitude"": 48.857058739111096, ""longitude"": 2.341798283943937}}";0;yes;0;6;no;0;2;0;1001;Quai de l'Horloge - Pont Neuf;Operative;yes;6862092.57868,651706.261162;2018-07-29
17;0;17;no;1;no;"{""code"": ""9028"", ""name"": ""Moncey - Blanche"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1527717600, ""gps"": {""latitude"": 48.88006587474148, ""longitude"": 2.3310810327529907}}";17;yes;0;0;no;0;0;0;9028;Moncey - Blanche;Operative;yes;6864657.40135,650941.603079;2018-05-30
23;0;24;no;1;yes;"{""code"": ""9010"", ""name"": ""Rochechouart lamartine"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1527717600, ""gps"": {""latitude"": 48.876719895109, ""longitude"": 2.344393021853951}}";24;yes;0;0;no;0;1;0;9010;Rochechouart lamartine;Operative;yes;6864277.16231,651914.790186;2018-05-30
41;0;49;no;1;no;"{""code"": ""10107"", ""name"": ""Gare du Nord - Hôpital Lariboisière"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1563141600, ""gps"": {""latitude"": 48.881949, ""longitude"": 2.352339}}";0;yes;0;0;no;0;8;0;10107;Gare du Nord - Hôpital Lariboisière;Operative;yes;6864853.79561,652502.340542;2019-07-14
11;0;15;no;1;yes;"{""code"": ""10025"", ""name"": ""Jemmapes - Ecluses Saint-Martin "", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1552172406, ""gps"": {""latitude"": 48.87748519186726, ""longitude"": 2.3660067468881607}}";15;yes;0;3;no;0;1;0;10025;Jemmapes - Ecluses Saint-Martin;Operative;yes;6864349.31333,653500.688095;2019-03-09
22;0;24;no;1;yes;"{""code"": ""19015"", ""name"": ""Thionville - Ourcq"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1522879200, ""gps"": {""latitude"": 48.88917613743794, ""longitude"": 2.3833653330802917}}";24;yes;0;2;no;0;0;0;19015;Thionville - Ourcq;Operative;yes;6865639.19782,654783.953998;2018-04-04
22;0;24;no;1;no;"{""code"": ""17012"", ""name"": ""Mairie du 17ème"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1523743200, ""gps"": {""latitude"": 48.88416184871573, ""longitude"": 2.322079431103719}}";24;yes;0;1;no;0;1;0;17012;Mairie du 17ème;Operative;yes;6865118.47717,650285.353601;2018-04-14
40;0;40;no;1;yes;"{""code"": ""17004"", ""name"": ""Legendre - Clichy"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1555192800, ""gps"": {""latitude"": 48.88896161855884, ""longitude"": 2.322528975094376}}";0;yes;0;0;no;0;0;0;17004;Legendre - Clichy;Operative;yes;6865651.89954,650322.898785;2019-04-13
16;0;24;no;1;yes;"{""code"": ""19003"", ""name"": ""Quai de la Seine"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1554158160, ""gps"": {""latitude"": 48.884492238407525, ""longitude"": 2.3703941702842717}}";0;yes;0;4;no;0;4;0;19003;Quai de la Seine;Operative;yes;6865125.87966,653828.68303;2019-04-01
1;0;33;no;1;yes;"{""code"": ""8036"", ""name"": ""Lisbonne - Monceau"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1523743200, ""gps"": {""latitude"": 48.87745567681383, ""longitude"": 2.309694221419506}}";33;yes;0;16;no;0;16;0;8036;Lisbonne - Monceau;Operative;yes;6864380.6654,649370.600153;2018-04-14
14;0;18;no;1;yes;"{""code"": ""10008"", ""name"": ""Cité Riverin - Château d'Eau "", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1561845600, ""gps"": {""latitude"": 48.870702423554306, ""longitude"": 2.358739863900845}}";18;yes;0;3;no;0;1;0;10008;Cité Riverin - Château d'Eau;Operative;yes;6863599.4201,652961.595769;2019-06-29
19;0;36;no;1;yes;"{""code"": ""5018"", ""name"": ""Mutualité"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1517504440, ""gps"": {""latitude"": 48.8482255727241, ""longitude"": 2.350287325680256}}";37;yes;1;13;no;1;4;0;5018;Mutualité;Operative;yes;6861105.25292,652321.025507;2018-02-01
32;0;34;no;1;no;"{""code"": ""18107"", ""name"": ""Chartres - La Charbonnière"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1528408845, ""gps"": {""latitude"": 48.8847601, ""longitude"": 2.3534657}}";0;yes;0;2;no;0;0;0;18107;Chartres - La Charbonnière;Operative;yes;6865165.69586,652587.527143;2018-06-07
10;0;33;no;1;no;"{""code"": ""9022"", ""name"": ""Rossini - Laffitte"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1531692000, ""gps"": {""latitude"": 48.87334627510507, ""longitude"": 2.337980867701675}}";0;yes;0;13;no;0;10;0;9022;Rossini - Laffitte;Operative;yes;6863905.96339,651441.35939;2018-07-15
14;0;25;no;1;yes;"{""code"": ""10105"", ""name"": ""Mazagran - Bonne Nouvelle"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1564524000, ""gps"": {""latitude"": 48.870278, ""longitude"": 2.351281}}";0;yes;0;2;no;0;9;0;10105;Mazagran - Bonne Nouvelle;Operative;yes;6863556.69645,652414.089666;2019-07-30
39;0;40;no;1;no;"{""code"": ""20042"", ""name"": ""Pyrénées - Emmery"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1546207140, ""gps"": {""latitude"": 48.872010281270974, ""longitude"": 2.392039597034455}}";40;yes;0;0;no;0;1;0;20042;Pyrénées - Emmery;Operative;yes;6863725.52318,655405.303774;2018-12-30
10;0;44;no;1;yes;"{""code"": ""12161"", ""name"": ""Diderot - Reuilly"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1550703600, ""gps"": {""latitude"": 48.84720845606067, ""longitude"": 2.3861273378133774}}";0;yes;0;25;no;0;9;0;12161;Diderot - Reuilly;Operative;yes;6860971.11496,654950.20054;2019-02-20
11;0;13;no;1;no;"{""code"": ""11027"", ""name"": ""Saint-Ambroise - Parmentier"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1519858800, ""gps"": {""latitude"": 48.86214784454763, ""longitude"": 2.3772348091006275}}";38;yes;24;0;no;26;4;0;11027;Saint-Ambroise - Parmentier;Operative;yes;6862637.35606,654310.726194;2018-02-28
5;0;5;no;1;yes;"{""code"": ""17043"", ""name"": ""Belidor - Gouvion-Saint-Cyr"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1545001202, ""gps"": {""latitude"": 48.88022154052015, ""longitude"": 2.2854680567979813}}";40;yes;32;1;no;35;2;0;17043;Belidor - Gouvion-Saint-Cyr;Operative;yes;6864704.01521,647596.600642;2018-12-16
14;0;16;no;1;no;"{""code"": ""19026"", ""name"": ""Place de Rhin et Danube"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1540936740, ""gps"": {""latitude"": 48.88192765861766, ""longitude"": 2.392586767673493}}";0;yes;1;0;no;1;2;0;19026;Place de Rhin et Danube;Operative;yes;6864827.96488,655453.921668;2018-10-30
12;0;22;no;1;yes;"{""code"": ""11002"", ""name"": ""Roquette - Thiéré"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1561845608, ""gps"": {""latitude"": 48.85507930579506, ""longitude"": 2.3733686318721463}}";0;yes;1;7;no;1;3;0;11002;Roquette - Thiéré;Operative;yes;6861853.63711,654020.851996;2019-06-29
5;0;35;no;1;no;"{""code"": ""8034"", ""name"": ""Berri - Haussmann"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1546297219, ""gps"": {""latitude"": 48.874746047357135, ""longitude"": 2.3082953318953514}}";31;yes;0;18;no;0;12;0;8034;Berri - Haussmann;Operative;yes;6864080.27222,649265.364054;2018-12-31
43;0;46;no;1;yes;"{""code"": ""11023"", ""name"": ""Saint-Maur - Roquette"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1561845600, ""gps"": {""latitude"": 48.858688774062955, ""longitude"": 2.383553994571467}}";0;yes;0;1;no;0;2;0;11023;Saint-Maur - Roquette;Operative;yes;6862249.09721,654771.322111;2019-06-29
29;0;36;no;0;no;"{""code"": ""45003"", ""name"": ""11 Novembre 1918 - 8 Mai 1945"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1553727600, ""gps"": {""latitude"": 48.80889533774377, ""longitude"": 2.5382421165704727}}";0;yes;0;3;no;0;4;0;45003;11 Novembre 1918 - 8 Mai 1945;Operative;yes;6856635.03647,666088.27;2019-03-27
25;0;26;no;1;no;"{""code"": ""31009"", ""name"": ""Place Du Général De Gaulle"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1531605601, ""gps"": {""latitude"": 48.8687591, ""longitude"": 2.4329931}}";0;yes;0;1;no;0;0;0;31009;Place Du Général De Gaulle;Operative;yes;6863341.66302,658406.647708;2018-07-14
0;0;0;no;1;yes;"{""code"": ""16039"", ""name"": ""Exelmans - Versailles"", ""state"": ""Operative"", ""type"": ""no"", ""dueDate"": 1521792000, ""gps"": {""latitude"": 48.84097491091973, ""longitude"": 2.264390252530575}}";47;yes;20;1;no;24;3;0;16039;Exelmans - Versailles;Operative;no;6860354.35384,646010.154965;2018-03-23
0;0;0;no;1;yes;"{""code"": ""17030"", ""name"": ""Pereire - Rennequin"", ""state"": ""Operative"", ""type"": ""no"", ""dueDate"": 1524175259, ""gps"": {""latitude"": 48.88364782887555, ""longitude"": 2.2952447086572647}}";23;yes;18;2;no;23;3;0;17030;Pereire - Rennequin;Operative;no;6865078.55107,648316.996418;2018-04-19
17;0;27;no;1;no;"{""code"": ""12111"", ""name"": ""Claude Decaen - Cannebière"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1517356800, ""gps"": {""latitude"": 48.83761417037952, ""longitude"": 2.397253782195704}}";27;yes;0;0;no;0;10;0;12111;Claude Decaen - Cannebière;Operative;yes;6859898.03256,655758.568995;2018-01-31
0;0;1;no;1;yes;"{""code"": ""13014"", ""name"": ""Gare d'Austerlitz"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1545051083, ""gps"": {""latitude"": 48.842524, ""longitude"": 2.364044}}";0;yes;4;8;no;13;2;0;13014;Gare d'Austerlitz;Operative;yes;6860463.07483,653325.427004;2018-12-17
2;0;12;no;1;yes;"{""code"": ""15067"", ""name"": ""Desaix - Edgar Faure"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1523743200, ""gps"": {""latitude"": 48.852804604940296, ""longitude"": 2.293077029857222}}";12;yes;0;6;no;0;4;0;15067;Desaix - Edgar Faure;Operative;yes;6861650.46076,648127.330609;2018-04-14
34;0;53;no;1;no;"{""code"": ""19043"", ""name"": ""Delphine Seyrig - Général Leclerc"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1561845602, ""gps"": {""latitude"": 48.893923963057865, ""longitude"": 2.39790290594101}}";0;yes;0;10;no;0;8;0;19043;Delphine Seyrig - Général Leclerc;Operative;yes;6866158.90725,655853.957125;2019-06-29
29;0;39;no;1;no;"{""code"": ""5032"", ""name"": ""Panthéon - Valette"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1553986800, ""gps"": {""latitude"": 48.84702057165222, ""longitude"": 2.3464982619671075}}";0;yes;0;6;no;0;4;0;5032;Panthéon - Valette;Operative;yes;6860973.56305,652041.863611;2019-03-30
